"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_    さといも_作付面積","ha","88.0","86.0","","","","72.0","67.0","58.0","55.0","51.0","52.0","49.0","46.0","46.0","45.0","40.0","40.0","38.0","36.0","36.0","36.0","34.0","37.0","31.0","30.0","28.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_    さといも_ 収穫量","ﾄﾝ","1250.0","1250.0","","","","1060.0","999.0","875.0","810.0","714.0","705.0","681.0","632.0","616.0","623.0","556.0","541.0","524.0","499.0","468.0","482.0","450.0","525.0","456.0","435.0","368.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_  さやいんげん_作付面積","ha","201.0","247.0","797.0","759.0","737.0","179.0","169.0","147.0","129.0","127.0","128.0","98.0","103.0","91.0","89.0","81.0","82.0","68.0","66.0","64.0","61.0","－","－","－","…","43.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_  さやいんげん_ 収穫量","ﾄﾝ","2030.0","2520.0","10400.0","10400.0","9930.0","1540.0","1450.0","1300.0","870.0","757.0","1070.0","642.0","884.0","786.0","754.0","728.0","740.0","621.0","549.0","494.0","565.0","－","－","－","…","354.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_  さやえんどう_作付面積","ha","817.0","808.0","81.0","72.0","69.0","696.0","673.0","646.0","135.0","132.0","562.0","112.0","528.0","481.0","489.0","467.0","417.0","423.0","411.0","406.0","384.0","360.0","349.0","342.0","339.0","341.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_  さやえんどう_ 収穫量","ﾄﾝ","10300.0","10300.0","1150.0","1070.0","1060.0","9340.0","8640.0","8550.0","1160.0","1090.0","6680.0","933.0","6220.0","5160.0","5470.0","5810.0","5370.0","5790.0","4330.0","4180.0","4230.0","3660.0","4010.0","3970.0","3970.0","4230.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_    えだまめ_作付面積","ha","･･･","125.0","143.0","141.0","144.0","129.0","140.0","136.0","643.0","604.0","101.0","546.0","89.0","90.0","92.0","90.0","90.0","84.0","72.0","74.0","－","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_    えだまめ_ 収穫量","ﾄﾝ","･･･","974.0","860.0","804.0","853.0","761.0","826.0","928.0","8100.0","7340.0","583.0","6630.0","581.0","591.0","598.0","577.0","588.0","559.0","460.0","449.0","－","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_  スイートコーン_作付面積","ha","","101.0","130.0","104.0","83.0","95.0","79.0","72.0","65.0","60.0","66.0","51.0","43.0","46.0","45.0","44.0","44.0","41.0","41.0","40.0","－","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_  スイートコーン_ 収穫量","ﾄﾝ","","912.0","1160.0","838.0","730.0","866.0","693.0","661.0","548.0","471.0","511.0","400.0","324.0","351.0","333.0","335.0","351.0","346.0","319.0","300.0","－","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_ メロン_作付面積","ha","","42.0","36.0","25.0","24.0","2.0","15.0","17.0","15.0","12.0","10.0","9.0","9.0","9.0","9.0","8.0","9.0","8.0","      ･･･","－","－","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_ メロン_ 収穫量","ﾄﾝ","","1070.0","936.0","650.0","580.0","59.0","362.0","533.0","343.0","302.0","265.0","263.0","271.0","276.0","270.0","247.0","240.0","230.0","      ･･･","－","－","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_   ブロッコリ－_作付面積","ha","","262.0","275.0","303.0","290.0","309.0","281.0","259.0","233.0","208.0","189.0","179.0","162.0","140.0","132.0","132.0","141.0","166.0","173.0","169.0","178.0","164.0","162.0","165.0","154.0","141.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_   ブロッコリ－_ 収穫量","ﾄﾝ","","3260.0","3710.0","4330.0","4260.0","3970.0","3260.0","2990.0","2700.0","2430.0","2130.0","2150.0","1860.0","1510.0","1520.0","1450.0","1550.0","2000.0","1800.0","1400.0","1620.0","1730.0","1640.0","1610.0","1430.0","1330.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_      かぶ_作付面積","ha","","22.0","22.0","19.0","18.0","19.0","18.0","15.0","14.0","14.0","14.0","14.0","14.0","11.0","11.0","10.0","13.0","14.0","15.0","14.0","－","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_      かぶ_ 収穫量","ﾄﾝ","","539.0","609.0","589.0","632.0","639.0","587.0","472.0","422.0","433.0","433.0","459.0","465.0","346.0","327.0","321.0","379.0","427.0","417.0","374.0","－","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_   ばれいしょ_作付面積","ha","","","","","","134.0","128.0","･･･","･･･","122.0","112.0","111.0","110.0","116.0","114.0","113.0","110.0","106.0","104.0","105.0","105.0","96.0","－","81.0","77.0","68.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ａ．水稲，野菜_   ばれいしょ_ 収穫量","ﾄﾝ","","","","","","1760.0","1700.0","･･･","･･･","1520.0","1440.0","1420.0","1440.0","1460.0","1440.0","1460.0","1460.0","1400.0","1310.0","1340.0","1300.0","1150.0","1050.0","923.0","793.0","728.0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_みかん_栽培面積","ha","11200.0","11100.0","10900.0","10700.0","9440.0","8800.0","8620.0","8660.0","8690.0","8640.0","8610.0","8450.0","8270.0","8090.0","8050.0","8000.0","7890.0","7870.0","7890.0","7920.0","8020.0","8020.0","8000.0","8000.0","8000.0","7960.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_みかん_ 収穫量","ﾄﾝ","296700.0","248700.0","297800.0","249700.0","248400.0","203300.0","229900.0","224700.0","210800.0","168400.0","152100.0","162000.0","225000.0","160400.0","199900.0","164600.0","187400.0","175000.0","190000.0","180300.0","195000.0","153200.0","185400.0","173800.0","189000.0","181800.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_みかん_　早生温州_収穫量","ﾄﾝ","137700.0","111600.0","139300.0","122700.0","126800.0","110300.0","124000.0","121300.0","115300.0","97300.0","88300.0","93500.0","125100.0","94000.0","116800.0","100600.0","110900.0","105900.0","114200.0","107600.0","117600.0","90400.0","111600.0","106700.0","111400.0","112400.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_みかん_　普通温州_ 収穫量","ﾄﾝ","159000.0","137100.0","158400.0","127000.0","121500.0","93000.0","105900.0","103400.0","95500.0","71100.0","63800.0","68500.0","99800.0","66400.0","83200.0","64000.0","76500.0","69100.0","75900.0","72700.0","77500.0","62800.0","73800.0","67100.0","77600.0","69500.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_なつみかん_栽培面積","ha","919.0","787.0","764.0","693.0","574.0","527.0","493.0","446.0","418.0","387.0","375.0","347.0","306.0","286.0","273.0","257.0","249.0","241.0","233.0","230.0","216.0","213.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_なつみかん_ 収穫量","ﾄﾝ","21800.0","17000.0","18300.0","15900.0","14400.0","12600.0","13000.0","11600.0","10300.0","9240.0","6890.0","6730.0","7260.0","6390.0","7360.0","7200.0","7030.0","6900.0","6690.0","6530.0","5410.0","5200.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_はっさく_栽培面積","ha","3490.0","3410.0","3310.0","3200.0","2510.0","2290.0","364.0","370.0","1990.0","1910.0","1860.0","1770.0","1680.0","1610.0","1570.0","1510.0","1430.0","1360.0","1320.0","1300.0","1260.0","1230.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_はっさく_ 収穫量","ﾄﾝ","104100.0","90900.0","101600.0","98300.0","68800.0","61500.0","7840.0","8160.0","51400.0","50000.0","40700.0","43600.0","43700.0","36900.0","40300.0","38400.0","40100.0","37700.0","37400.0","34800.0","30700.0","30300.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_ネ－ブルオレンジ_栽培面積","ha","614.0","618.0","611.0","612.0","574.0","552.0","534.0","491.0","458.0","419.0","393.0","354.0","327.0","295.0","270.0","234.0","211.0","193.0","179.0","172.0","166.0","160.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_ネ－ブルオレンジ_ 収穫量","ﾄﾝ","12300.0","12600.0","1400.0","1300.0","11800.0","11200.0","10100.0","9710.0","8830.0","8440.0","6800.0","6570.0","6080.0","5140.0","5150.0","4220.0","4070.0","3610.0","3290.0","2880.0","2810.0","2320.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_さんぼうかん_栽培面積","ha","142.0","124.0","123.0","120.0","109.0","109.0","98.0","2060.0","91.0","88.0","86.0","85.0","77.0","71.0","69.0","60.0","57.0","55.0","55.0","53.0","50.0","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_さんぼうかん_ 収穫量","ﾄﾝ","3280.0","3530.0","3340.0","3090.0","2800.0","2800.0","2750.0","55200.0","2360.0","2150.0","2220.0","1900.0","1940.0","2100.0","1640.0","1670.0","1490.0","1450.0","1290.0","1160.0","1160.0","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_ぶどう_栽培面積","ha","113.0","115.0","117.0","119.0","123.0","123.0","126.0","800.0","132.0","135.0","134.0","138.0","143.0","144.0","143.0","146.0","146.0","148.0","      ･･･","･･･","147.0","147.0","－","－","146.0","144.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_ぶどう_ 収穫量","ﾄﾝ","1270.0","1250.0","1260.0","1230.0","1200.0","1130.0","1260.0","14000.0","1330.0","1280.0","1310.0","1350.0","1390.0","1280.0","1370.0","1640.0","1700.0","1700.0","      ･･･","･･･","1630.0","－","－","－","1480.0","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_日本なし_栽培面積","ha","26.0","27.0","26.0","26.0","32.0","37.0","40.0","41.0","41.0","45.0","45.0","45.0","46.0","46.0","49.0","47.0","45.0","46.0","     ･･･","･･･","44.0","43.0","－","－","37.0","36.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_日本なし_ 収穫量","ﾄﾝ","369.0","435.0","446.0","458.0","497.0","496.0","502.0","607.0","612.0","660.0","644.0","623.0","693.0","620.0","633.0","735.0","738.0","757.0","      ･･･","･･･","681.0","－","－","－","566.0","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_もも_栽培面積","ha","495.0","521.0","546.0","584.0","724.0","779.0","798.0","94.0","798.0","807.0","815.0","821.0","824.0","830.0","826.0","817.0","802.0","799.0","794.0","796.0","793.0","792.0","790.0","788.0","781.0","779.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_もも_ 収穫量","ﾄﾝ","8610.0","9640.0","8090.0","8380.0","9330.0","10000.0","8820.0","2570.0","13000.0","13500.0","10700.0","13000.0","11600.0","12000.0","9960.0","16200.0","15900.0","15200.0","14000.0","9870.0","13800.0","11000.0","12200.0","13000.0","12100.0","10500.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_うめ_栽培面積","ha","2280.0","2400.0","2500.0","2680.0","3100.0","3480.0","3600.0","3800.0","3870.0","3990.0","4070.0","4130.0","4320.0","4450.0","4540.0","4660.0","4780.0","4820.0","4840.0","4950.0","5140.0","5440.0","5610.0","5640.0","5620.0","5620.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_うめ_ 収穫量","ﾄﾝ","28400.0","34100.0","24300.0","22000.0","23400.0","41900.0","42800.0","35200.0","45500.0","55700.0","61300.0","48100.0","75800.0","48600.0","60500.0","66800.0","66400.0","64400.0","48200.0","61600.0","69300.0","67100.0","69600.0","70100.0","71500.0","65300.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_いよかん_栽培面積","ha","","369.0","362.0","365.0","362.0","","","…","364.0","361.0","359.0","350.0","336.0","324.0","310.0","292.0","278.0","267.0","258.0","247.0","234.0","215.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_いよかん_ 収穫量","ﾄﾝ","","6770.0","7680.0","7620.0","8000.0","","","…","7770.0","7930.0","6270.0","7350.0","7460.0","7240.0","6620.0","6440.0","6220.0","5770.0","5190.0","5470.0","4320.0","4000.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_清見_栽培面積","ha","","","","","","","","…","…","180.0","195.0","210.0","230.0","244.0","261.0","281.0","285.0","290.0","292.0","294.0","296.0","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_清見_ 収穫量","ﾄﾝ","","","","","","","","…","…","2730.0","2810.0","2920.0","3460.0","4540.0","3430.0","5670.0","5410.0","5910.0","5980.0","6690.0","6480.0","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_セミノ－ル_栽培面積","ha","","","","","","","","…","…","57.0","57.0","58.0","57.0","58.0","57.0","58.0","58.0","59.0","60.0","61.0","61.0","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_セミノ－ル_ 収穫量","ﾄﾝ","","","","","","","","…","…","1370.0","1350.0","1120.0","1470.0","1460.0","1080.0","1450.0","1460.0","1500.0","1360.0","1490.0","1410.0","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_すもも_栽培面積","ha","","341.0","355.0","378.0","470.0","","546.0","546.0","544.0","537.0","514.0","495.0","476.0","458.0","435.0","405.0","390.0","380.0","371.0","362.0","346.0","339.0","331.0","328.0","320.0","305.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_すもも_ 収穫量","ﾄﾝ","","3830.0","3930.0","4560.0","3840.0","","5880.0","5310.0","6110.0","5980.0","5760.0","5110.0","4460.0","4730.0","2760.0","4370.0","4670.0","4130.0","3190.0","4100.0","3920.0","3140.0","3280.0","3970.0","1770.0","3140.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_キウイフル－ツ_栽培面積","ha","","223.0","276.0","293.0","336.0","","350.0","326.0","310.0","292.0","274.0","253.0","225.0","214.0","202.0","191.0","188.0","175.0","172.0","172.0","171.0","173.0","165.0","166.0","159.0","151.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_キウイフル－ツ_ 収穫量","ﾄﾝ","","1860.0","2250.0","4800.0","3560.0","","5420.0","5710.0","5680.0","5130.0","4500.0","4190.0","3430.0","3210.0","3290.0","4070.0","4230.0","4050.0","3920.0","2370.0","3370.0","3660.0","3460.0","3950.0","4020.0","2930.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_びわ_栽培面積","ha","53.0","53.0","57.0","57.0","67.0","78.0","81.0","81.0","79.0","81.0","83.0","83.0","83.0","82.0","80.0","79.0","79.0","77.0","77.0","75.0","71.0","69.0","64.0","61.0","59.0","59.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_びわ_ 収穫量","ﾄﾝ","407.0","513.0","444.0","560.0","503.0","832.0","749.0","775.0","943.0","818.0","1010.0","894.0","575.0","896.0","814.0","609.0","730.0","636.0","746.0","560.0","462.0","499.0","582.0","579.0","428.0","441.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_くり_栽培面積","ha","148.0","148.0","148.0","137.0","139.0","143.0","143.0","131.0","122.0","120.0","117.0","116.0","106.0","104.0","98.0","87.0","74.0","70.0","69.0","66.0","66.0","65.0","－","－","59.0","53.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_くり_ 収穫量","ﾄﾝ","281.0","284.0","272.0","281.0","228.0","207.0","231.0","235.0","235.0","191.0","187.0","192.0","165.0","136.0","144.0","116.0","105.0","91.0","95.0","76.0","77.0","－","－","－","66.0","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_かき計_栽培面積","ha","2190.0","2240.0","2310.0","2400.0","2690.0","2810.0","2860.0","2850.0","2840.0","2860.0","2890.0","2940.0","2980.0","3010.0","3010.0","3010.0","2990.0","2960.0","2960.0","2960.0","2940.0","2930.0","2920.0","2890.0","2850.0","2820.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_かき計_ 収穫量","ﾄﾝ","37900.0","40200.0","32800.0","41800.0","36600.0","41700.0","42800.0","54900.0","50500.0","49200.0","46900.0","48300.0","65700.0","46500.0","56600.0","55200.0","59300.0","58500.0","57700.0","52100.0","62800.0","49900.0","52400.0","53900.0","57300.0","47200.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_かき計_　富有次郎_収穫量","ﾄﾝ","15100.0","23700.0","19500.0","28100.0","25900.0","11700.0","31600.0","12000.0","12000.0","10600.0","9240.0","8380.0","11300.0","7450.0","9150.0","8880.0","9490.0","9010.0","9110.0","6540.0","10300.0","7580.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_かき計_　他の甘柿_収穫量","ﾄﾝ","561.0","15800.0","12600.0","12800.0","9900.0","805.0","10400.0","815.0","752.0","713.0","679.0","612.0","708.0","561.0","658.0","621.0","542.0","990.0","1090.0","860.0","－","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｂ．果樹_かき計_　渋がき_収穫量","ﾄﾝ","22200.0","743.0","800.0","882.0","797.0","29200.0","854.0","42000.0","37700.0","37800.0","37000.0","39300.0","53700.0","38500.0","46800.0","45700.0","49200.0","48500.0","47500.0","44700.0","51400.0","41400.0","－","－","…","…"
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_大豆_作付面積","ha","469.0","","","","","426.0","400.0","351.0","324.0","261.0","234.0","189.0","180.0","186.0","173.0","145.0","138.0","122.0","110.0","107.0","102.0","84.0","85.0","86.0","83.0","43.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_大豆_ 収穫量","ﾄﾝ","596.0","","","","","520.0","492.0","460.0","386.0","316.0","281.0","229.0","218.0","195.0","211.0","168.0","167.0","149.0","130.0","123.0","122.0","102.0","96.0","105.0","100.0","46.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_小豆_作付面積","ha","38.0","","","","","26.0","23.0","22.0","21.0","…","19.0","…","…","11.0","9.0","10.0","8.0","8.0","8.0","7.0","8.0","2.0","7.0","7.0","4.0","2.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_小豆_ 収穫量","ﾄﾝ","34.0","","","","","23.0","19.0","21.0","18.0","…","17.0","…","…","6.0","･･･","･･･","7.0","･･･","7.0","･･･","･･･","2.0","－","－","3.0","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_茶_栽培面積","ha","109.0","","","","","85.0","83.0","80.0","74.0","71.0","70.0","65.0","63.0","57.0","56.0","56.0","55.0","46.0","45.0","41.0","41.0","41.0","40.0","39.0","38.0","33.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_茶_ 収穫量","ﾄﾝ","388.0","","","","","273.0","275.0","267.0","279.0","…","･･･","199.0","…","･･･","168.0","･･･","･･･","134.0","150.0","135.0","･･･","－","－","－","83.0","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_かんしょ_作付面積","ha","209.0","","","","","178.0","170.0","163.0","154.0","…","146.0","145.0","144.0","140.0","136.0","136.0","138.0","117.0","99.0","96.0","98.0","99.0","99.0","100.0","90.0","77.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_かんしょ_ 収穫量","ﾄﾝ","3570.0","","","","","3170.0","2890.0","2930.0","2510.0","…","･･･","2290.0","2420.0","･･･","1920.0","･･･","･･･","1980.0","1500.0","1620.0","･･･","－","－","1590.0","…","1130.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_青刈とうもろこし_作付面積","ha","22.0","","","","","15.0","13.0","15.0","16.0","12.0","11.0","5.0","4.0","3.0","2.0","2.0","2.0","2.0","2.0","－ ","0.0","0.0","0.0","－","－","－"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_青刈とうもろこし_ 収穫量","ﾄﾝ","1290.0","","","","","837.0","719.0","845.0","787.0","688.0","572.0","250.0","234.0","152.0","112.0","110.0","103.0","107.0","104.0","－ ","･･･","－","－","－","…","0.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_ソルゴ－_作付面積","ha","85.0","","","","","61.0","62.0","62.0","50.0","33.0","28.0","18.0","15.0","14.0","13.0","13.0","13.0","11.0","11.0","9.0","10.0","8.0","8.0","4.0","5.0","3.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_ソルゴ－_ 収穫量","ﾄﾝ","5040.0","","","","","3360.0","3690.0","3600.0","2770.0","1790.0","1320.0","869.0","776.0","655.0","636.0","640.0","589.0","520.0","423.0","307.0","･･･","－","－","126.0","…","81.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_牧草計(飼料専用)_作付面積","ha","178.0","","","","","156.0","146.0","142.0","130.0","113.0","102.0","89.0","84.0","81.0","83.0","69.0","69.0","69.0","70.0","64.0","62.0","62.0","61.0","61.0","61.0","65.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_牧草計(飼料専用)_ 収穫量","ﾄﾝ","11000.0","","","","","9750.0","8940.0","8870.0","7840.0","5570.0","5680.0","5750.0","4990.0","4420.0","4840.0","3940.0","3950.0","4090.0","3590.0","3480.0","･･･","－","－","2640.0","…","2430.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_　まめ科_作付面積","ha","－ ","","","","","－ ","-","-","-","-","－ ","-","-","－","－","－ ","－ ","－ ","－ ","－ ","－ ","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_　まめ科_ 収穫量","ﾄﾝ","5.0","","","","","－ ","-","-","-","-","－ ","-","-","－","－","－ ","－ ","－ ","－ ","－ ","－ ","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_　いね科_作付面積","ha","125.0","","","","","117.0","107.0","103.0","87.0","67.0","55.0","43.0","42.0","40.0","44.0","33.0","34.0","43.0","44.0","39.0","37.0","37.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_　いね科_ 収穫量","ﾄﾝ","7975.0","","","","","7460.0","6740.0","6570.0","5390.0","3880.0","3380.0","2830.0","2510.0","2120.0","2540.0","1890.0","1910.0","2580.0","2110.0","2000.0","･･･","－","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_　ﾏﾒ･ｲﾈ科まぜまき_作付面積","ha","53.0","","","","","39.0","39.0","39.0","43.0","46.0","47.0","46.0","42.0","41.0","39.0","36.0","35.0","26.0","26.0","25.0","25.0","25.0","－","－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｃ．豆類，工芸・飼料作物等_　ﾏﾒ･ｲﾈ科まぜまき_ 収穫量","ﾄﾝ","3020.0","","","","","2290.0","2200.0","2300.0","2450.0","1690.0","2300.0","2920.0","2480.0","2300.0","2300.0","2050.0","2040.0","1510.0","1480.0","1490.0","･･･","－","－","－","…","…"
"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｄ．花き_　スプレイぎく_作付面積","ha","･･･","","","","","･･･","…","･･･","22.0","31.0","31.0","28.0","28.0","36.0","37.0","38.0","37.0","45.0","44.5","41.0","41.0","39.0","42.0","42.0","40.0","40.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｄ．花き_　スプレイぎく_  出荷量","千本","･･･","","","","","･･･","…","･･･","8810.0","10500.0","11400.0","10600.0","10700.0","12500.0","14000.0","14200.0","13300.0","15100.0","14900.0","13800.0","14500.0","14200.0","15000.0","15100.0","13500.0","13300.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｄ．花き_     小ぎく_作付面積","ha","･･･","","","","","52.0","43.0","50.0","47.0","41.0","36.0","40.0","36.0","30.0","31.0","28.0","27.0","23.0","22.0","22.7","20.6","17.0","15.0","14.0","14.0","15.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｄ．花き_     小ぎく_  出荷量","千本","･･･","","","","","19900.0","16500.0","19500.0","17400.0","15200.0","13100.0","15000.0","13700.0","10500.0","10100.0","9240.0","9170.0","8580.0","7650.0","7240.0","6510.0","5430.0","4400.0","4180.0","3730.0","3350.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｄ．花き_ カ－ネ－ション_作付面積","ha","13.0","","","","","24.0","26.0","24.0","22.0","20.0","18.0","16.0","14.0","13.0","14.0","14.0","13.0","11.0","10.8","11.0","　－","　－","9.0","　－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｄ．花き_ カ－ネ－ション_  出荷量","千本","20800.0","","","","","28400.0","2600.0","24900.0","22100.0","19300.0","17800.0","16100.0","13400.0","11200.0","12000.0","11800.0","11000.0","9190.0","9120.0","9120.0","　－","　－","6600.0","　－","…","…"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｄ．花き_      ばら_作付面積","ha","5.0","","","","","23.0","26.0","29.0","31.0","31.0","32.0","33.0","32.0","29.0","26.0","23.0","24.0","21.0","18.8","18.4","18.1","15.0","16.0","15.0","15.0","14.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｄ．花き_      ばら_  出荷量","千本","3080.0","","","","","16200.0","20000.0","23300.0","24500.0","21600.0","21100.0","22600.0","21700.0","18400.0","16900.0","15700.0","16600.0","12700.0","11400.0","11300.0","11100.0","8550.0","8580.0","8400.0","7850.0","7480.0"
"Ｆ-11 農作物の年間作付延べ面積及び生産量_Ｄ．花き_    ストック_作付面積","ha","35.0","","","","","28.0","24.0","25.0","22.0","19.0","19.0","18.0","18.0","13.0","14.0","16.0","12.0","10.0","9.0","･･･","　－","　－","　－","　－","　－","　－"
